"word","count"
"czekałem",2
"czekoladkę",2
"czekoladowe",2
"czemuu",2
"czerwonego",2
"czerwono",2
"czesto",2
"czlowiek",2
"czuła",2
"czułem",2
"czysta",2
"czystej",2
"czysty",2
"czytaj",2
"czytanie",2
"dac",2
"dach",2
"dacie",2
"daję",2
"dales",2
"dalo",2
"dalszy",2
"damianowi",2
"danie",2
"danonki",2
"data.table",2
"daty",2
"datę",2
"dawajcie",2
"dawał",2
"dawałem",2
"dała",2
"dałbym",2
"dałbyś",2
"dałeś",2
"db",2
"deadline",2
"debería",2
"debil",2
"debila",2
"decathlonie",2
"dechy",2
"dedukuję",2
"dedykacją",2
"definicji",2
"delegacje",2
"delegację",2
"denerwować",2
"deprecha",2
"desde",2
"deskę",2
"después",2
"details",2
"dictionary",2
"discordzie",2
"discrete",2
"divided",2
"dlaczegoo",2
"dmuchany",2
"dniach",2
"dobraaa",2
"docisk",2
"docięty",2
"doctor",2
"dodaliśmy",2
"dodania",2
"dodatkowego",2
"dodawania",2
"dodawać",2
"dodałaś",2
"dodzwonić",2
"dogadane",2
"doing",2
"dojazdów",2
"dojebała",2
"dojechalem",2
"dojechała",2
"dojeżdża",2
"dokończyłem",2
"dokończę",2
"dokąd",2
"dokładkę",2
"dokładniej",2
"dolinkę",2
"dolnym",2
"dom",2
"domyslam",2
"domyślasz",2
"domyślnie",2
"dookoła",2
"dopisać",2
"dopisuje",2
"dormir",2
"dostac",2
"dostaliście",2
"dostanie",2
"dostałeś",2
"dostosować",2
"dostępny",2
"doszedłem",2
"doszedłeś",2
"dotarła",2
"dotarło",2
"dowiedział",2
"dowiedziałaś",2
"dowodu",2
"dowolnego",2
"dowolnej",2
"dołożyć",2
"doświadczenie",2
"dplyr",2
"drogie",2
"dronem",2
"drożdżowe",2
"drożdżowy",2
"droższe",2
"droższy",2
"drużynie",2
"drzwiach",2
"duda",2
"duuuzo",2
"duze",2
"dworca",2
"dworzec",2
"dwudzielne",2
"dyskinfa",2
"dyskryminacji",2
"dyskusja",2
"dzban",2
"dziadek",2
"działań",2
"dzieciak",2
"dzieciakami",2
"dziekańską",2
"dziennie",2
"dziewczyno",2
"dzieło",2
"dzika",2
"dzikie",2
"dziwny",2
"dziwo",2
"dziękujemy",2
"dzwoni",2
"dzwonię",2
"dzwoniłaś",2
"długość",2
"dłużek",2
"ecuador",2
"edytor",2
"eeee",2
"eeeem",2
"efekty",2
"effects",2
"egzaminach",2
"eiti",2
"ekran",2
"eksperta",2
"ekspertem",2
"ekstraklasa",2
"ekstraliga",2
"electrica",2
"elegancko",2
"elitmie",2
"ella",2
"emocje",2
"emotki",2
"encanta",2
"energetyczne",2
"enjoy",2
"enter",2
"entrenador",2
"entuzjazm",2
"erze",2
"esta",2
"estamos",2
"estudiar",2
"etapie",2
"etycznych",2
"eulerowskiego",2
"europy",2
"even",2
"events",2
"ewa",2
"exacto",2
"exampletask",2
"excelu",2
"exception",2
"ez",2
"f1tv",2
"facebook",2
"fajniej",2
"fajnych",2
"fajowe",2
"fantastyczną",2
"farmazon",2
"farta",2
"favourite",2
"faworyt",2
"fejk",2
"filipo",2
"filmu",2
"filozofię",2
"final",2
"finale",2
"fiszki",2
"fit",2
"fizyce",2
"fizyki",2
"flaga",2
"flat",2
"fo",2
"folderu",2
"force",2
"fordzie",2
"form",2
"forma",2
"formalnie",2
"format",2
"forms.office.com",2
"formule",2
"fote",2
"fotka",2
"fotograf",2
"fotoradar",2
"francuskim",2
"free",2
"frekwencja",2
"from",2
"frytki",2
"fue",2
"fuente",2
"funkcje",2
"funkcjonuje",2
"futsal",2
"futuro",2
"gadałeś",2
"games",2
"gawkowskim",2
"gb",2
"gdański",2
"gdańskiej",2
"gdy",2
"gdybym",2
"gdziekolwiek",2
"genialnie",2
"gente",2
"geníal",2
"geogebrze",2
"get_homedir_size",2
"giewont",2
"gips",2
"gipsie",2
"gitarka",2
"gites",2
"gittt",2
"gitówka",2
"glupi",2
"gmachu",2
"godnego",2
"godzinami",2
"godzinka",2
"golden",2
"gorącą",2
"gotowania",2
"gotowi",2
"gpt",2
"grac",2
"graf",2
"grafach",2
"grafu",2
"graj",2
"grane",2
"granicami",2
"granice",2
"grecji",2
"greckiego",2
"green",2
"grinda",2
"grochowskim",2
"grosza",2
"group_by",2
"grudnia",2
"grupce",2
"grupowo",2
"grzyba",2
"guay",2
"gumy",2
"gustaría",2
"gwizdek",2
"gór",2
"góra",2
"głowa",2
"głupi",2
"głupich",2
"główna",2
"głównej",2
"głębokie",2
"h44",2
"hablamos",2
"haciendo",2
"hahahahh",2
"hala",2
"hall",2
"hard",2
"hasła",2
"hauntedc.pdf",2
"head",2
"heh",2
"hehehe",2
"hejo",2
"hello",2
"help",2
"helpful",2
"helps",2
"her",2
"hey",2
"highlight",2
"hipokryzja",2
"historię",2
"hiszpania",2
"hiszpańska",2
"hiszpańskim",2
"holandii",2
"homedir",2
"hrap1bkntfvvgb4z6",2
"http",2
"humorek",2
"i'd",2
"i.name",2
"iconic",2
"idelanie",2
"ideolo",2
"ido",2
"idąc",2
"idźcie",2
"ignorowałem",2
"igor",2
"ileśtam",2
"im_2e7c85",2
"imielinie",2
"immediately",2
"impossible",2
"impressed",2
"imprezę",2
"indukcja",2
"informatyka",2
"informatyki",2
"instalując",2
"intensywnosci",2
"interesante",2
"interesting",2
"interface",2
"interfejsy",2
"invite",2
"istniała",2
"iv",2
"iwaniuk",2
"jaa",2
"jaaa",2
"jachcie",2
"jacht",2
"jacyś",2
"jadą",2
"jadąc",2
"jadł",2
"jajajj",2
"jajku",2
"jakiegos",2
"jakimiś",2
"jakże",2
"jankach",2
"jasia",2
"java.awt.eventdispatchthread.pumpevents",2
"java.awt.eventqueue",2
"java.base",2
"jave",2
"javke",2
"javą",2
"jebac",2
"jebanym",2
"jebać",2
"jebie",2
"jebnąć",2
"jebnąłem",2
"jechała",2
"jechałaś",2
"jedliście",2
"jednorazowo",2
"jednych",2
"jedzeniu",2
"jeste",2
"jestescie",2
"jesz",2
"jezdzisz",2
"jeździłaś",2
"jeżdżenie",2
"jeżdżą",2
"jk",2
"jordandecomposition",2
"joza",2
"joł",2
"julka",2
"juniorzy",2
"justy",2
"jutr",2
"jutrem",2
"jutrzejszym",2
"juwenalia",2
"józiaka",2
"józka",2
"jędrek",2
"kacper",2
"kacpra",2
"kadry",2
"kadrę",2
"kalistenike",2
"kalorie",2
"kamila",2
"kanapy",2
"kapitanie",2
"kapusta",2
"karbonowa",2
"karnego",2
"karny",2
"karolinie",2
"karoliną",2
"kartkach",2
"kartkówka",2
"kartkówki",2
"kase",2
"kasią",2
"kasą",2
"katarem",2
"kategorii",2
"kaucja",2
"kawa",2
"kawałkiem",2
"kazdym",2
"kebabowe",2
"keep",2
"ketchup",2
"kibel",2
"kibicować",2
"kid",2
"kierowców",2
"kierowcą",2
"kill",2
"kimę",2
"kitu",2
"klasyczek",2
"klatki",2
"klatą",2
"klatę",2
"klaudii",2
"klikasz",2
"klimat",2
"klodke",2
"klub",2
"knew",2
"knows",2
"kobiet",2
"kochany",2
"kocur",2
"kocyk",2
"kojarzyć",2
"kokosowe",2
"kolacje",2
"kolanko",2
"koledzy",2
"kolegów",2
"kolegą",2
"kolegę",2
"kolej",2
"kolejce",2
"kolejnego",2
"kolejnej",2
"kolejno",2
"kolejną",2
"koleżanka",2
"koliduje",2
"kolokwia",2
"kolorowanie",2
"kolorowych",2
"koloseum",2
"kombajny",2
"kombinować",2
"komentarzu",2
"komfortowo",2
"komplecik",2
"komplement",2
"komplementów",2
"komputer",2
"konca",2
"koncie",2
"koncu",2
"koncze",2
"konferencji",2
"konkretna",2
"konkretne",2
"konkretnej",2
"konkretny",2
"konkretnych",2
"konkretnym",2
"konkurencję",2
"konkurs",2
"konsekwencji",2
"kontaktu",2
"kontrolę",2
"kontuzja",2
"kontuzję",2
"konwersacje",2
"koordynatorów",2
"kopiuj",2
"kopniaka",2
"koreczki",2
"korek",2
"korku",2
"kornel_tlaczala",2
"kornels",2
"kort",2
"korzystał",2
"kostkę",2
"koszulke",2
"kot",2
"kotleta",2
"kotwicę",2
"kozacko",2
"koła",2
"kołderkę",2
"końcowa",2
"kończą",2
"kraty",2
"kreatywnego",2
"kreatywności",2
"kreatywnością",2
"kreatywną",2
"kredyt",2
"krew",2
"krok",2
"kropką",2
"krupówkach",2
"krystian",2
"krzysztofa",2
"krzyżuje",2
"krzyżówkę",2
"kręgosłupa",2
"kręgosłupem",2
"ks",2
"ksawery",2
"książki",2
"ktory",2
"ktorych",2
"któryś",2
"którędy",2
"kubek",2
"kubą",2
"kuchnie",2
"kuchnię",2
"kulinarne",2
"kupa",2
"kupic",2
"kupienia",2
"kupimy",2
"kupione",2
"kupił",2
"kupiła",2
"kupuje",2
"kurczaczka",2
"kurczaker",2
"kurczee",2
"kurczeee",2
"kurdeeeee",2
"kursy",2
"kurtka",2
"kurwami",2
"kusisz",2
"kusić",2
"kusiło",2
"kusząca",2
"kutasa",2
"kuurde",2
"kuuuurwa",2
"kuźnic",2
"kuźwa",2
"kwasne",2
"kwestiach",2
"kwietnia",2
"kąpielowy",2
"kłócisz",2
"kłócił",2
"kłótnię",2
"labów",2
"lane",2
"laptopach",2
"larkowski",2
"lasku",2
"latasz",2
"latała",2
"late",2
"leciało",2
"leczę",2
"leer",2
"legitki",2
"lekcje",2
"lekko",2
"len",2
"lepszej",2
"les",2
"let",2
"lewandowski",2
"lewczuka",2
"lewis",2
"lewo",2
"lewy",2
"lewym",2
"leżało",2
"leżą",2
"licencji",2
"liczbie",2
"liczenia",2
"liczenie",2
"liczeniu",2
"liczyc",2
"liczył",2
"liczą",2
"licząc",2
"lidl",2
"lidla",2
"ligą",2
"lim",2
"lindo",2
"linear",2
"linie",2
"liniową",2
"linkiem",2
"listopada",2
"listu",2
"listy",2
"litr",2
"litra",2
"lm",2
"lodami",2
"lodowiska",2
"lodowisko",2
"lodów",2
"logowań",2
"lol",2
"lolek",2
"loll",2
"lotniska",2
"lubaszki",2
"lubicie",2
"lubiłem",2
"luckner",2
"luka",2
"lukrem",2
"luwfsumf3d0",2
"mac",2
"madu",2
"magda",2
"magię",2
"majonez",2
"maju",2
"majówka",2
"make",2
"malina",2
"mamie",2
"mapkę",2
"mapy",2
"marcel",2
"marcela",2
"marcinkowski",2
"marketing",2
"markiem",2
"martw",2
"martwi",2
"mary",2
"marzenie",2
"masa",2
"maszyn",2
"masła",2
"materiały",2
"matiego",2
"matmą",2
"maturki",2
"may",2
"maybe",2
"mazowszu",2
"mazur",2
"mać",2
"małej",2
"małosolne",2
"małych",2
"małysza",2
"małyszem",2
"mclaren",2
"mclareny",2
"mejores",2
"melduję",2
"menos",2
"mentalnym",2
"merytorycznej",2
"messenger",2
"messengerze",2
"messka",2
"messku",2
"metodą",2
"mhm",2
"mhmmm",2
"mialas",2
"mialo",2
"miałyście",2
"michałem",2
"miedzik",2
"miejscami",2
"miesiąca",2
"miesiące",2
"mieszanka",2
"mieszkam",2
"mieszkamy",2
"mieszkańca",2
"migacie",2
"migowy",2
"mikrofon",2
"mila",2
"milego",2
"mindfuck",2
"minigirls",2
"minucie",2
"minutach",2
"minute",2
"mira",2
"mistrza",2
"mistrzow",2
"mistrzów",2
"mięso",2
"mięśniowe",2
"miła",2
"miłe",2
"miłej",2
"miłą",2
"mmm",2
"mmmm",2
"mn2",2
"mo",2
"mobile",2
"mocna",2
"mocnego",2
"mocniej",2
"modułowy",2
"mogliśmy",2
"mogły",2
"moimi",2
"mojemu",2
"mokotow",2
"momentów",2
"moodlu",2
"morale",2
"moralne",2
"morsowanie",2
"morzem",2
"morzu",2
"motywacja",2
"motywuje",2
"mow",2
"mowi",2
"mowic",2
"mowila",2
"mozecie",2
"możliwy",2
"mrożone",2
"mt",2
"muchísimo",2
"multigraf",2
"mum",2
"musial",2
"musiałeś",2
"musieliśmy",2
"mutate",2
"mxfmrn8xakk1wjve6",2
"mycia",2
"myslisz",2
"myślnik",2
"męczyć",2
"młodsi",2
"młodszy",2
"n_________lista",2
"nach",2
"naciągnąłem",2
"naciągnęli",2
"naczyń",2
"nadaje",2
"nadrobimy",2
"nadrobię",2
"nagrasz",2
"nagrałem",2
"nagrywa",2
"nagrywamy",2
"nagrywanie",2
"najbliższa",2
"najbliższego",2
"najczęściej",2
"najebać",2
"najfajniejszy",2
"najgorszych",2
"najmniejszych",2
"najpewniej",2
"największy",2
"najłatwiejsze",2
"naklejony",2
"należało",2
"namawiam",2
"name",2
"namiotowe",2
"namioty",2
"namówić",2
"naokoło",2
"napadało",2
"napastnika",2
"napisana",2
"napisania",2
"naraz",2
"narciarski",2
"narciarskie",2
"naroski",2
"nartami",2
"nartek",2
"narysować",2
"narzekała",2
"następnie",2
"natalce",2
"nauce",2
"nauczanie",2
"nauczyciela",2
"nauczyl",2
"nauczyła",2
"nazarii",2
"nazwisk",2
"negative",2
"negocjować",2
"netflixa",2
"ngl",2
"niebiescy",2
"niebieskie",2
"niebieskim",2
"niecałe",2
"niedzielkę",2
"niefajna",2
"nieinaczej",2
"niekoniecznie",2
"niekorzyść",2
"nielegalne",2
"niem",2
"niemożliwe",2
"nienawidzę",2
"nieobecności",2
"nieparzystego",2
"nieporozumienie",2
"nieprzyjemnie",2
"nieprzytomny",2
"niespodziance",2
"niespodziankę",2
"nieważne",2
"niewątpliwie",2
"niezależne",2
"niezłe",2
"ninguna",2
"niskie",2
"niższy",2
"noches",2
"nocka",2
"nocki",2
"nockę",2
"nocnym",2
"nocować",2
"nogami",2
"normalna",2
"normalny",2
"normy",2
"norris",2
"nowej",2
"nożną",2
"npmt",2
"nq",2
"nqdjr",2
"nt",2
"nuestra",2
"numerze",2
"nunca",2
"nvm",2
"obaj",2
"obawiam",2
"obejrzałem",2
"obejrzałeś",2
"obejrzec",2
"obejrzę",2
"obiady",2
"obiecująco",2
"obiektywnie",2
"objętość",2
"obojętnie",2
"obowiązkowe",2
"obowiązków",2
"obozy",2
"obozów",2
"obrazimy",2
"obsadowca",2
"obsadę",2
"obserwacją",2
"obserwator",2
"obudzę",2
"oby",2
"ocenić",2
"ocenę",2
"ocupado",2
"oczach",2
"oczami",2
"oczywiscie",2
"odbicie",2
"odbędzie",2
"oddac",2
"oddawałem",2
"oddzwoni",2
"odechciało",2
"odezwać",2
"odezwałem",2
"odinstaluj",2
"odjazd",2
"odklejony",2
"odnalazł",2
"odpadł",2
"odpadło",2
"odpalam",2
"odpalał",2
"odpali",2
"odpisywał",2
"odpoczniesz",2
"odporność",2
"odpowiadać",2
"odpowie",2
"odpowiednich",2
"odpowiedziales",2
"odpowiedziałem",2
"odpowiedzieć",2
"odpowiedzią",2
"odpuszczamy",2
"odpuścić",2
"odwagę",2
"odważnie",2
"odwoził",2
"odwołanych",2
"oferta",2
"off",2
"ogarnac",2
"ogarniac",2
"ogarnianie",2
"ogarniała",2
"ogarniete",2
"ogarnięta",2
"ogarnąłeś",2
"ogarnęła",2
"ogarnęłaś",2
"oglądałaś",2
"ograniczone",2
"ogródku",2
"ogólny",2
"ojejkuuu",2
"okazać",2
"okazja",2
"okiej",2
"okienek",2
"okienko",2
"okiii",2
"okres",2
"okręgówki",2
"olczak",2
"olek",2
"olę",2
"omggg",2
"ooooo",2
"opcją",2
"open",2
"operacja",2
"operacje",2
"opinię",2
"opisujące",2
"opisywać",2
"opluł",2
"opon",2
"opowiada",2
"opowiadał",2
"opóźnienie",2
"opóźniona",2
"opłacało",2
"organizacja",2
"organizacje",2
"organizacji",2
"organizację",2
"organizatorami",2
"organizuje",2
"orliki",2
"ortalion",2
"ortopedy",2
"oryginalnym",2
"orzec",2
"os",2
"oscypki",2
"oskarżenia",2
"osob",2
"osobiście",2
"ostateczną",2
"ostatniej",2
"ostatnią",2
"ostra",2
"ostrołęka",2
"otwartym",2
"otwartą",2
"otwocku",2
"otworzył",2
"otóż",2
"output",2
"owoce",2
"owocki",2
"owoców",2
"owsiankę",2
"oye",2
"pachołkiem",2
"pachołków",2
"packages",2
"pages",2
"pahołki",2
"pakuje",2
"palcem",2
"pamiętacie",2
"pamiętają",2
"pamiętać",2
"pamiętał",2
"pandy",2
"panstwamiasta.net",2
"parkingi",2
"parku",2
"parą",2
"pase",2
"past",2
"pastą",2
"pasy",2
"patrycja",2
"patrzec",2
"patrzymy",2
"patrzą",2
"pawlak",2
"pałacu",2
"państwa",2
"pd",2
"pdw",2
"perdón",2
"perez",2
"perfectamente",2
"perfecto",2
"perfekcyjnie",2
"peron",2
"person",2
"perspektywy",2
"pesto",2
"pewnego",2
"pewniaczek",2
"pewnke",2
"pewności",2
"pewnym",2
"pewnymi",2
"pełną",2
"photo",2
"piachu",2
"piasek",2
"picia",2
"picie",2
"piecze",2
"piekna",2
"piekny",2
"pielęgniarka",2
"pierdole",2
"pierdolisz",2
"pierdół",2
"piesek",2
"pietrzak",2
"pietrze",2
"piję",2
"pikniku",2
"pilnie",2
"pilnujesz",2
"pingwinki",2
"pionowo",2
"piotr",2
"pisac",2
"pisali",2
"pisała",2
"pismo",2
"piszemy",2
"pit",2
"pita",2
"pivota",2
"piąteczka",2
"piękny",2
"piętro",2
"piłaś",2
"piłem",2
"piłkarsko",2
"piłkarz",2
"piłkarza",2
"piłkarzami",2
"piżama",2
"plac",2
"plakat",2
"plakaty",2
"planowaliśmy",2
"planowo",2
"planu",2
"planujecie",2
"planuję",2
"play.google.com",2
"please",2
"plkcchu09busle8fr5_cjc7zudeojsdmds",2
"plkcchu09busnii4m9oi2ydpdja7ymz9uq",2
"plot.background",2
"plotkingu",2
"ploty",2
"plusa",2
"plusik",2
"plusów",2
"pobieram",2
"pobrałaś",2
"pobrałem",2
"pochodna",2
"pochwal",2
"pochwalić",2
"pocieszenie",2
"pociągów",2
"poco",2
"poczatkujacy",2
"poczytam",2
"podajesz",2
"podane",2
"podcast",2
"podejrzewam",2
"podeślij",2
"podeślę",2
"podjęcie",2
"podobała",2
"podobna",2
"podpisujesz",2
"podpowiada",2
"podpucha",2
"podrzucę",2
"podróży",2
"podstawy",2
"poduszką",2
"podwójne",2
"podwójnie",2
"podwózkę",2
"podzielisz",2
"podziękuj",2
"pogadał",2
"pogadały",2
"pogratulować",2
"pograłbym",2
"pojawia",2
"pojawiło",2
"pojebany",2
"pojechaliśmy",2
"pojechała",2
"pojechałem",2
"pojedyncze",2
"pokazał",2
"pokazałaś",2
"pokazałem",2
"pokazało",2
"pokazujecie",2
"pokazywales",2
"pokazywał",2
"pokombinować",2
"pokrowiec",2
"pokładzie",2
"poleciało",2
"politechnikę",2
"polo",2
"polowy",2
"pomagać",2
"pomarańczowi",2
"pomocą",2
"pomylisz",2
"pomyslalem",2
"pomysły",2
"pomyślałaś",2
"pomyślę",2
"pomógł",2
"ponadrabiać",2
"poowa",2
"popalić",2
"popieram",2
"popołudnie",2
"poprawa",2
"poprawia",2
"poprawiasz",2
"poprawiać",2
"poprawię",2
"poprawkę",2
"poprosimy",2
"poprosił",2
"poprzeczki",2
"poprzednich",2
"poprzednie",2
"poprzednio",2
"poprzenosić",2
"popytać",2
"pora",2
"poradzi",2
"poradził",2
"poradzę",2
"porażki",2
"porfa",2
"porobiłeś",2
"pory",2
"porządnie",2
"porządny",2
"porównania",2
"porównać",2
"porównuje",2
"posedziuje",2
"positions",2
"posluchac",2
"posmakował",2
"posortujesz",2
"pospałem",2
"possibility",2
"postacji",2
"postara",2
"poszedłbym",2
"poszedłeś",2
"poszliście",2
"posłucham",2
"posłuchał",2
"potajemnie",2
"potrafi",2
"potrzeba",2
"potrzebował",2
"potrzeby",2
"potrzebę",2
"potęga",2
"potężna",2
"potężnie",2
"pousuwał",2
"pow",2
"poważaniem",2
"poważna",2
"poważniej",2
"powerautomate",2
"powerbanka",2
"powiedzialas",2
"powiedziało",2
"powiemy",2
"powietrzu",2
"powołania",2
"powołanych",2
"powrotną",2
"powstała",2
"powtórkę",2
"powtórzę",2
"powód",2
"pozdrawiają",2
"poziomie",2
"poznac",2
"poznali",2
"poznałaś",2
"pozory",2
"pozwoli",2
"pozwolili",2
"pozwoliłoby",2
"pozytywne",2
"pozytywny",2
"pozytywów",2
"położnictwo",2
"położyć",2
"południe",2
"połówkę",2
"pożyczę",2
"pq",2
"prace",2
"pracujesz",2
"praktyki",2
"prawdopodobieństwo",2
"prawdzie",2
"prawdziwego",2
"prawko",2
"preferencje",2
"premier",2
"presję",2
"prezentu",2
"prezenty",2
"prezesa",2
"price",2
"primer",2
"priorytet",2
"problemas",2
"problemem",2
"procesor",2
"products",2
"profesjonalista",2
"profesjonalna",2
"profesorem",2
"profilu",2
"profit",2
"programowane",2
"programu",2
"projektów",2
"proponuję",2
"prostszego",2
"protokole",2
"proud",2
"prove",2
"prowadzilas",2
"prowadził",2
"prowadzącego",2
"proxima",2
"prośbę",2
"przechodzi",2
"przeciwieństwie",2
"przeczytac",2
"przeczytać",2
"przeczytał",2
"przedmiotów",2
"przedstawić",2
"przedwczoraj",2
"przegrałem",2
"przejechal",2
"przejechać",2
"przejechałem",2
"przejeździe",2
"przejmować",2
"przejmuje",2
"przejrzałem",2
"przejrzeć",2
"przekażę",2
"przekierowane",2
"przekonamy",2
"przekonała",2
"przekonałaś",2
"przelałem",2
"przeniesie",2
"przeniesienia",2
"przenosiłem",2
"przeoczyłem",2
"przepisami",2
"przepiękny",2
"przepraszamy",2
"przeprosić",2
"przeprowadzić",2
"przerobię",2
"przerywana",2
"przesady",2
"przesadzam",2
"przesadzasz",2
"przestało",2
"przestały",2
"przestraszyć",2
"przeszkadza",2
"przeszkadzam",2
"prześcieradle",2
"prześcieradło",2
"przeżycie",2
"przeżyłaś",2
"przeżyłem",2
"przychodzi",2
"przychodzicie",2
"przychodzimy",2
"przydal",2
"przydała",2
"przygoda",2
"przygotowane",2
"przygotowaniem",2
"przygotowała",2
"przygotowałaś",2
"przygotuję",2
"przyjaciół",2
"przyjaciółką",2
"przyjazdu",2
"przyjebie",2
"przyjechac",2
"przyjechała",2
"przyjechałem",2
"przyjedziesz",2
"przyjeżdża",2
"przyjeżdżasz",2
"przykładu",2
"przykładzie",2
"przynieść",2
"przypadki",2
"przypadkowe",2
"przypau",2
"przypałowe",2
"przypilnować",2
"przypominac",2
"przypomniałaś",2
"przypomnę",2
"przysiady",2
"przyszedłem",2
"przyszłaś",2
"przyszło",2
"przyszłość",2
"przytulaska",2
"przyznaj",2
"przód",2
"próbowały",2
"próby",2
"prądu",2
"prędkości",2
"psa",2
"psuje",2
"psycha",2
"ptaszek",2
"ptaszki",2
"ptu",2
"puchacz",2
"puchar",2
"puedes",2
"punkcie",2
"punktow",2
"punktowanym",2
"puttiego",2
"puzzle",2
"puścić",2
"pyszny",2
"pytac",2
"pytanka",2
"python",2
"pythonie",2
"płatki",2
"płynie",2
"płynne",2
"q",2
"quería",2
"question",2
"quien",2
"quieres",2
"quizy",2
"qué",2
"ra",2
"radio1",2
"radości",2
"radzi",2
"rafał",2
"rafałem",2
"rama",2
"ramkę",2
"ramę",2
"ranek",2
"raportu",2
"ratować",2
"ratuje",2
"ratę",2
"razón",2
"reagować",2
"reaguje",2
"realu",2
"reanimować",2
"reduce",2
"regeneracja",2
"regulaminie",2
"regulaminu",2
"reka",2
"rekordów",2
"relacjach",2
"renovable",2
"responsepage.aspx",2
"restes",2
"result",2
"reszcie",2
"robilem",2
"robiła",2
"robiło",2
"robocie",2
"rodzaj",2
"rodzinka",2
"rodzinki",2
"ronda",2
"rowerem",2
"rowerki",2
"rozbawiła",2
"rozbić",2
"rozdałem",2
"rozgrywkach",2
"rozkminy",2
"rozmawiał",2
"rozpinać",2
"rozpisane",2
"rozpisany",2
"rozpisywałem",2
"rozpoczęcie",2
"rozpoczęciem",2
"rozpraszać",2
"rozumiałem",2
"rozumieją",2
"rozumiemy",2
"rozumowania",2
"rozwalamy",2
"rozwalimy",2
"rozwalisz",2
"rozwalić",2
"rozwalę",2
"rozważam",2
"rozważyć",2
"rozwiazanie",2
"rozwiązana",2
"rozwiązałeś",2
"rozwiązań",2
"rpa",2
"rprysegjad",2
"ruchu",2
"rundka",2
"ruszasz",2
"rychło",2
"rysami",2
"rysowanie",2
"rysuje",2
"ryzyko",2
"ryż",2
"rzeczywistego",2
"rzuca",2
"rzucać",2
"rząśniku",2
"rów",2
"równa",2
"równe",2
"rąk",2
"saber",2
"sabes",2
"sale",2
"salę",2
"samochodach",2
"samolot",2
"samoloty",2
"samopompujące",2
"samych",2
"sarkazm",2
"sałatka",2
"sałatkę",2
"scam",2
"schemaciki",2
"schodami",2
"schodzić",2
"schodzę",2
"school",2
"schować",2
"screeny",2
"screenzen",2
"sebastian",2
"sedziowania",2
"seen",2
"sektor",2
"selecty",2
"sempem",2
"sensownie",2
"serca",2
"serial",2
"sernik",2
"sesję",2
"set",2
"settle",2
"shootout",2
"shot",2
"shy",2
"siatki",2
"siatkówka",2
"side",2
"siedzenia",2
"siedzeniu",2
"siedziała",2
"siedzieliście",2
"siedzą",2
"siemaa",2
"siemaaa",2
"sierpnia",2
"sigma",2
"siii",2
"silna",2
"silnik",2
"silny",2
"silverstone",2
"siostra",2
"siostry",2
"size",2
"siła",2
"skakania",2
"skakał",2
"skali",2
"skalę",2
"skarpetki",2
"sklepie",2
"skocze",2
"skoczyć",2
"skoczył",2
"skojarzyłem",2
"skok",2
"skonczy",2
"skończyły",2
"skrypt",2
"skręciłem",2
"skrętu",2
"składa",2
"składamy",2
"slajdu",2
"slajdów",2
"sleepy",2
"smak",2
"smakowało",2
"smakowicie",2
"smile",2
"smutna",2
"smutne",2
"smutni",2
"sniadanko",2
"sofia",2
"sojuszu",2
"sort",2
"sortujesz",2
"sory",2
"sosu",2
"sowidu",2
"soy",2
"spac",2
"spacer",2
"spacerkiem",2
"spaceru",2
"spalonego",2
"spamu",2
"spaniu",2
"spierdalam",2
"spierdolić",2
"spierdolą",2
"spieszył",2
"spieszę",2
"splotowac",2
"spodoba",2
"spodobał",2
"spodobały",2
"spodziewal",2
"spodziewam",2
"spojleruj",2
"sportowy",2
"sporty",2
"spory",2
"sposobów",2
"spotkalem",2
"spotkania",2
"spotkałem",2
"spotkałeś",2
"spotted",2
"spotykacie",2
"spotykam",2
"spośród",2
"sprawdzał",2
"sprawdzałem",2
"sprawdziłaś",2
"sprawdzone",2
"sprawdź",2
"sprawozdania",2
"spreadsheets",2
"spryciula",2
"sprytnie",2
"sprzeczność",2
"sprzedać",2
"spróbował",2
"spróbowałem",2
"spróbuje",2
"spróbujemy",2
"spójne",2
"spójny",2
"spójną",2
"spóźniać",2
"spędzasz",2
"stadionie",2
"standard",2
"stanowisku",2
"starczyć",2
"starsza",2
"starych",2
"starą",2
"stawów",2
"stać",2
"stałem",2
"stopy",2
"stosunku",2
"stołówce",2
"straciłem",2
"straszny",2
"streścić",2
"stroju",2
"stromo",2
"stron",2
"strong",2
"stronki",2
"strzeliliśmy",2
"studenta",2
"studio",2
"stuff",2
"stwarza",2
"stwierdzić",2
"success",2
"sueno",2
"sugeruje",2
"suma",2
"summarise",2
"superwoman",2
"swieto",2
"swinka",2
"swoimi",2
"swoja",2
"symbolicznie",2
"synchro",2
"szablon",2
"szacunku",2
"szafce",2
"szanowny",2
"szansy",2
"szansę",2
"szczech",2
"szczegolnie",2
"szczególności",2
"szczyrk",2
"szedłem",2
"szefowo",2
"szewczaka",2
"szkolenia",2
"szlachetny",2
"szlingiert",2
"szpinaku",2
"sztuczkę",2
"sztuki",2
"sztynort",2
"szukanie",2
"szukasz",2
"szwejka",2
"szybkość",2
"szybszy",2
"szyby",2
"szły",2
"sąsiadów",2
"sędziowałeś",2
"słodziak",2
"słówka",2
"t.grzywna",2
"taaa",2
"taaak",2
"tabeli",2
"tabelka",2
"tabelki",2
"table",2
"tablicą",2
