"word","count"
"ogarniałem",4
"ogarnąłem",4
"ogr",4
"ohoho",4
"okazało",4
"okejj",4
"oko",4
"omgg",4
"ono",4
"opis",4
"opowiem",4
"oprócz",4
"or",4
"osiemnastkę",4
"osobno",4
"ostatniego",4
"ostrzegam",4
"our",4
"owczarek",4
"pakować",4
"paliwo",4
"panu",4
"pas",4
"pasowało",4
"patrze",4
"pdf",4
"piatek",4
"pierwszego",4
"piszesz",4
"pić",4
"pl",4
"planie",4
"planuje",4
"planów",4
"plik",4
"pochwale",4
"pociągu",4
"początku",4
"podobał",4
"podobała",4
"podobnie",4
"podziel",4
"pojebane",4
"pokazałem",4
"pola",4
"politechnika",4
"pomyślałem",4
"pomóc",4
"pon",4
"pora",4
"postawić",4
"poszliśmy",4
"powinienem",4
"poziom",4
"pożyczyć",4
"prace",4
"pracę",4
"prezentów",4
"programowania",4
"propozycją",4
"prosto",4
"przeciwko",4
"przeczytałem",4
"przedmiot",4
"przejmować",4
"przekazać",4
"przerabiać",4
"przodu",4
"przychodze",4
"przykro",4
"przypomniałem",4
"przypomnieć",4
"przyznać",4
"ps3",4
"punktów",4
"pussy",4
"pusty",4
"pytań",4
"północy",4
"płaci",4
"reszty",4
"robil",4
"rodzic",4
"rodzina",4
"rodziną",4
"rzadko",4
"samej",4
"san",4
"schlafen",4
"se",4
"semestrze",4
"shirt",4
"shorts",4
"siemiatycka",4
"size",4
"siłowni",4
"skończy",4
"skrypt",4
"slicznie",4
"slow",4
"sluchaj",4
"smacznego",4
"sok",4
"spac",4
"spada",4
"spełniony",4
"spodnie",4
"spodziewałem",4
"sprawdzian",4
"sprawdź",4
"sprobowac",4
"sprzed",4
"spytał",4
"sqrt",4
"stare",4
"stary",4
"stałe",4
"sto",4
"strata",4
"studentów",4
"styk",4
"szczęśliwego",4
"szu",4
"szukałem",4
"szuuu",4
"słaba",4
"słodki",4
"słodkie",4
"słońca",4
"słówka",4
"takkk",4
"tanio",4
"taty",4
"telefonu",4
"terminie",4
"terminy",4
"testu",4
"text",4
"that’s",4
"this",4
"tiktoku",4
"tlk",4
"today",4
"travel",4
"twitter.com",4
"twoich",4
"twojej",4
"uczelni",4
"uczyc",4
"ulicy",4
"umiał",4
"umieć",4
"unless",4
"up",4
"uuuu",4
"uwazam",4
"uważasz",4
"uwielbiam",4
"vebap",4
"warszawy",4
"wartość",4
"ważny",4
"wczesniej",4
"wcześnie",4
"wejść",4
"wektor",4
"wektora",4
"wesoły",4
"wez",4
"weźmiesz",4
"what",4
"wiadomość",4
"widelec",4
"wiecie",4
"wiedział",4
"wielkie",4
"wiemy",4
"wigilia",4
"wigilii",4
"wisi",4
"wkurza",4
"wody",4
"wole",4
"wolną",4
"wpisze",4
"wracasz",4
"wth",4
"wujek",4
"wybierz",4
"wydarzenie",4
"wydawać",4
"wydział",4
"wyglądasz",4
"wyglądało",4
"wyjechać",4
"wymyśliłem",4
"wypada",4
"wypijemy",4
"wysle",4
"wysylam",4
"wyszliśmy",4
"wysłała",4
"wywala",4
"xdddddd",4
"young",4
"youtube.com",4
"you’re",4
"yt",4
"zachować",4
"zadaniami",4
"zadanka",4
"zainteresowana",4
"zajebiste",4
"zajecia",4
"zajmuje",4
"zajęło",4
"zakopanem",4
"zapas",4
"zapytam",4
"zazdro",4
"zda",4
"zdanie",4
"zdążyłem",4
"zeros",4
"zielony",4
"zl",4
"zmieniłeś",4
"znaleźć",4
"zobaczenia",4
"zostawie",4
"zostawić",4
"zostawiłem",4
"został",4
"zrobil",4
"zroganizować",4
"zrozumiałe",4
"złe",4
"śniadania",4
"środa",4
"świata",4
"świeci",4
"świąteczne",4
"żaby",4
"żadne",4
"żadnej",4
"żadnych",4
"życia",4
"życzenia",4
"żyje",4
"0,4",3
"1.5h",3
"120",3
"15min",3
"16.15",3
"201.22293136239685",3
"254.46900494077323",3
"26",3
"29",3
"2x",3
"3184.5923534181657",3
"40min",3
"40zl",3
"452.3893421169302",3
"493.4802200544679",3
"56.548667764616276",3
"5zl",3
"75.39822368615503",3
"80",3
"80zl",3
"850.1657891952414",3
"9.65685424949238",3
"96",3
"a1",3
"about",3
"aby",3
"access",3
"ach",3
"af",3
"aka",3
"alhambra",3
"alive",3
"an",3
"analizie",3
"ania",3
"animacja",3
"ankiety",3
"antka",3
"argument",3
"ass",3
"autobusem",3
"autobusie",3
"babcia",3
"babka",3
"bakso",3
"bardzooo",3
"baton",3
"batona",3
"bear",3
"bedziemy",3
"bedziesz",3
"been",3
"bereal",3
"bestie",3
"biała",3
"białego",3
"biedny",3
"bierz",3
"bierzesz",3
"biletów",3
"blue",3
"bluza",3
"body",3
"bon",3
"brancha",3
"bravas",3
"brawoo",3
"brawooo",3
"brałem",3
"brzydko",3
"byla",3
"byłaś",3
"byłbym",3
"byłoby",3
"c2",3
"canvie",3
"całość",3
"centralnym",3
"chcial",3
"chciałbyś",3
"chcieli",3
"chemik",3
"chipsy",3
"chmury",3
"chodze",3
"chodziło",3
"choinę",3
"chujowe",3
"chwili",3
"chwilka",3
"chwilkę",3
"chwilą",3
"chęci",3
"chętna",3
"ciekawa",3
"ciekawych",3
"coffee_data",3
"color",3
"come",3
"common",3
"consectetur",3
"costam",3
"covida",3
"cud",3
"czapka",3
"czarne",3
"czcionki",3
"czekamy",3
"czekać",3
"czekałem",3
"czerwonym",3
"czwartku",3
"czyms",3
"często",3
"częstość",3
"części",3
"dalszych",3
"darmowe",3
"dbam",3
"de",3
"del",3
"delulu",3
"dente",3
"dinozaur",3
"dniach",3
"dodac",3
"dopełniacz",3
"doszedłem",3
"dowiedziałem",3
"dowiesz",3
"dowod",3
"dowodem",3
"dowodow",3
"dołączyłeś",3
"dresscode",3
"drona",3
"drzewa",3
"drzwiami",3
"dunal",3
"dupa",3
"dupe",3
"dupie",3
"duże",3
"duży",3
"dyskretną",3
"dziad",3
"dziadek",3
"działce",3
"dziekiii",3
"dzien",3
"dziewczyna",3
"dziki",3
"egzaminu",3
"eic",3
"eiti",3
"ekstremum",3
"el",3
"element_text",3
"elitm",3
"elitmu",3
"emoji",3
"essunia",3
"ex",3
"fb",3
"fi",3
"fill",3
"film",3
"flamenco",3
"forward",3
"found",3
"friend",3
"friends",3
"gadać",3
"gadał",3
"gaspara",3
"gasparem",3
"gaspi",3
"gaspim",3
"gdańsk",3
"gdańsku",3
"gilmore",3
"girls",3
"gløgg",3
"gmail.com",3
"golf",3
"gowna",3
"graal",3
"grafik",3
"grać",3
"gruby",3
"grupę",3
"gry",3
"grzaniec",3
"grę",3
"górę",3
"głupi",3
"głupia",3
"głównego",3
"hajs",3
"hari",3
"harrego",3
"hejkaa",3
"hejkaaa",3
"hello",3
"here",3
"hetero",3
"hour",3
"html",3
"huh",3
"i'm",3
"icon",3
"idealny",3
"idroo",3
"idą",3
"igor",3
"igshid",3
"imprezy",3
"inną",3
"into",3
"it's",3
"it’s",3
"j",3
"jajko",3
"jakbys",3
"jakbyście",3
"jaką",3
"jamajka",3
"janek",3
"javy",3
"jebana",3
"jedyne",3
"jedyną",3
"jedzenia",3
"jogi",3
"jogę",3
"język",3
"kabel",3
"kalkulator",3
"kanapie",3
"kartka",3
"kartkę",3
"katedra",3
"kawa",3
"kazał",3
"kazdym",3
"każda",3
"każde",3
"każdego",3
"kiedykolwiek",3
"kijek",3
"kijki",3
"kind",3
"king",3
"klasa",3
"klasie",3
"klasowe",3
"klasy",3
"klasyk",3
"klubie",3
"kochanaaaa",3
"kochane",3
"kodzie",3
"kojarzy",3
"kolokwium",3
"komentarz",3
"komuś",3
"koncert",3
"konkretny",3
"kopenhadze",3
"kraje",3
"kraju",3
"kraksa",3
"kroki",3
"krople",3
"książę",3
"którymś",3
"kupił",3
"kupuj",3
"kurczak",3
"kurs",3
"kółko",3
"la",3
"lang",3
"laptopa",3
"latach",3
"latte",3
"lece",3
"lekcje",3
"lewo",3
"leżałem",3
"leży",3
"lidla",3
"lipton",3
"list",3
"literki",3
"lokalizacji",3
"looking",3
"love",3
"lubaszki",3
"lubimy",3
"lublinie",3
"ludziach",3
"luzikk",3
"luzz",3
"mail",3
"mailem",3
"makaron",3
"manekin",3
"marzenie",3
"matching",3
"matiego",3
"matme",3
"maxa",3
"małpa",3
"mean",3
"mess",3
"messenger",3
"metodę",3
"mialo",3
"miasta",3
"michał",3
"mieście",3
"mikołaj",3
"mikołaja",3
"milo",3
"mind",3
"miłe",3
"miłej",3
"mniejsza",3
"moc",3
"mocne",3
"moglabys",3
"moglbym",3
"moją",3
"monet",3
"morze",3
"morzem",3
"mow",3
"mowi",3
"możliwości",3
"mr",3
"musza",3
"muzeum",3
"muzyka",3
"myśleć",3
"mógłbyś",3
"mów",3
"mówią",3
"mówiłaś",3
"męczyłem",3
"młody",3
"najczęściej",3
"najlepsza",3
"najlepszym",3
"najwczesniej",3
"najwcześniej",3
"namiocie",3
"namiot",3
"naszego",3
"nauczy",3
"nauka",3
"nazwa",3
"nazwę",3
"negatywny",3
"nerja",3
"never",3
"ni",3
"niczego",3
"niebezpieczne",3
"niebieski",3
"niedziela",3
"niekoniecznie",3
"niemożliwe",3
"niespodzianka",3
"niewiadomo",3
"niżej",3
"nowa",3
"nudne",3
"nudny",3
"nudzi",3
"numerkow",3
"nurkowanie",3
"oachhh",3
"obchodzi",3
"obecności",3
"obraziłem",3
"oczka",3
"oddać",3
"odebrać",3
"odpisać",3
"odpisz",3
"odpowiada",3
"oficialnie",3
"ogarnia",3
"ogladam",3
"oglądanie",3
"ojejj",3
"okazji",3
"okaże",3
"oklaski",3
"olx",3
"onz",3
"opowiedzieć",3
"opryszczkę",3
"organizuję",3
"orzeł",3
"ostatnie",3
"osz",3
"oszczędności",3
"otwarty",3
"out",3
"ovh5a0fiymlizkhwwfzddvpey0tvd1c3butwm1ftrfh1sfvjm0xamllswgfdte9cretsuxvrs1vwwnvgb2jonxwzndu4nzy0ntm1ndg1mdqxmje1fdi",3
"owc0rg9wqvrxbtvzbzg2qkjqwjvrcth6eg1tuzztyjm3wtlorjc2d0zomdhezu55slzpwgxetvzqb2lhbehwchwzndu4nzy0ntm1ndg1mdqxmje1fdi",3
"owoce",3
"padało",3
"pady",3
"paella",3
"pająk",3
"pamiętać",3
"pamiętał",3
"pamiętałem",3
"pamięć",3
"panem",3
"pasem",3
"patatas",3
"patrzyłem",3
"października",3
"pdu",3
"pedigree",3
"pendolino",3
"photos",3
"piechotą",3
"piekna",3
"pieniedzy",3
"pierwszych",3
"pieszą",3
"pietrze",3
"pije",3
"piotrek",3
"pisalem",3
"pisał",3
"piszą",3
"piwo",3
"piątki",3
"piątku",3
"planem",3
"planning",3
"plaża",3
"plażę",3
"plecaka",3
"ploty",3
"plusy",3
"pochwalić",3
"pocieszy",3
"poczułem",3
"podali",3
"podobam",3
"podróżniczka",3
"podsumowanie",3
"podłodze",3
"pojde",3
"pojebalo",3
"pojechaliśmy",3
"pokazuje",3
"policzyć",3
"polish",3
"polski",3
"polskiego",3
"pomarańczowy",3
"pomoc",3
"pomoże",3
"pomyliło",3
"pomysłu",3
"pomysły",3
"poniedzialek",3
"poprawę",3
"porownanie",3
"posortowanych",3
"possible",3
"post",3
"poszedłbym",3
"poszła",3
"potrzebował",3
"potrzebujesz",3
"poważne",3
"powerbank",3
"powiesz",3
"powinieneś",3
"powoli",3
"połowie",3
"południu",3
"pracuje",3
"prawej",3
"presji",3
"projekty",3
"prosecco",3
"prosiłbym",3
"prowadzę",3
"przebiorę",3
"przebrać",3
"przecinek",3
"przeczytalem",3
"przejrzałem",3
"przeszkadzał",3
"przeze",3
"przeznaczenie",3
"przychodzą",3
"przyjaciół",3
"przyjedzie",3
"przynieść",3
"przypadek",3
"przypomnialo",3
"przypomnienie",3
"przystanku",3
"psy",3
"pszczola",3
"pszczoła",3
"pt",3
"ptak",3
"public",3
"pudełko",3
"pull",3
"pyta",3
"pytać",3
"pytała",3
"rachunku",3
"rade",3
"rand",3
"randkę",3
"reel",3
"rel",3
"request",3
"restauracji",3
"rey",3
"rich",3
"riwierze",3
"robieniu",3
"robilem",3
"rodzicami",3
"rondzie",3
"rory",3
"rozmawiać",3
"rozmowa",3
"rozstaliśmy",3
"rozszerzenie",3
"rozszerzonym",3
"rozumiesz",3
"rozwiązanie",3
"ruszam",3
"ryba",3
"rysuje",3
"rzucam",3
"różni",3
"różnicy",3
"różnych",3
"ręce",3
"safari",3
"sala",3
"sangria",3
"sangrie",3
"sapi",3
"see",3
"serduszko",3
"serioo",3
"sesje",3
"sgh",3
"share",3
"share.icloud.com",3
"siedziałem",3
"siostry",3
"siostrę",3
"siłę",3
"skarpetki",3
"sklep",3
"skomplikowane",3
"skonczylem",3
"skończył",3
"skończę",3
"skubany",3
"skórzane",3
"slay",3
"slucham",3
"smaczne",3
"smakuje",3
"sounds",3
"spacji",3
"spam",3
"spania",3
"spanko",3
"spelnia",3
"spi",3
"spiny",3
"spoczko",3
"spodoba",3
"spokooo",3
"spotkałem",3
"sprawdzic",3
"sprawozdanie",3
"spróbuj",3
"spytałem",3
"spółka",3
"spóźnić",3
"srednio",3
"srode",3
"ss",3
"stacji",3
"stację",3
"stan",3
"starbucks",3
"starczy",3
"staszica",3
"stawiam",3
"stała",3
"step",3
"straight",3
"stremio",3
"strone",3
"stuck",3
"studiami",3
"studiów",3
"switch",3
"szampana",3
"szczyt",3
"szedłem",3
"szeregiem",3
"szeregsinplot",3
"szlingiert",3
"szukaj",3
"szukać",3
"szybka",3
"szybkie",3
"szybsza",3
"słabe",3
"słaby",3
"słabą",3
"słoneczko",3
"słowo",3
"słuchać",3
"słyszałem",3
"tab",3
"tacie",3
"tadam",3
"tajemnica",3
"takimi",3
"tal",3
"techno",3
"teneryfę",3
"terminach",3
"terminów",3
"throw",3
"thx",3
"torba",3
"torbę",3
"tort",3
"towarzyskie",3
"towarzystwo",3
"trafiłem",3
"tramwajem",3
"trekking",3
"trudna",3
"trwać",3
"trzecim",3
"trzymaj",3
"trzymać",3
"trzymał",3
"turystykę",3
"tv",3
"twd2",3
"twierdzenie",3
"tymi",3
"tyłem",3
"tęcza",3
"tło",3
"tłum",3
"udawać",3
"uff",3
"ughh",3
"ujebal",3
"umarł",3
"us",3
"usiąść",3
"usta",3
"uszy",3
"usłyszeć",3
"uwagi",3
"uważaj",3
"ułożyć",3
"używać",3
"vebapa",3
"wami",3
"want",3
"wap",3
"warszawa",3
"warsztaty",3
"warunek",3
"way",3
"wchodzę",3
"week",3
"weekendy",3
"wege",3
"wejdę",3
"wejście",3
"wersja",3
"we’re",3
"where",3
"wiadomosci",3
"wideo",3
"widzi",3
"widzialem",3
"widziałaś",3
"widziałeś",3
"wieczór",3
"wiedzialem",3
"wielki",3
"wielu",3
"wierze",3
"win",3
"wniosek",3
"wode",3
"wodę",3
"wojtek",3
"wola",3
"wolał",3
"wolałbym",3
"wolnej",3
"worry",3
"wpadaj",3
"wpisuje",3
"wrażenia",3
"września",3
"wrzucić",3
"wspaniałe",3
"współczuję",3
"wstaje",3
"wstanę",3
"wstaw",3
"wstęp",3
"wszedłem",3
"www.facebook.com",3
"www.tiktok.com",3
"wychodzić",3
"wycieczkę",3
"wydać",3
"wydziału",3
"wyglądać",3
"wygonić",3
"wyjście",3
"wyklad",3
"wykładach",3
"wykłady",3
"wymaga",3
"wymaganiach",3
"wyobrażam",3
"wypadałoby",3
"wysoki",3
"wysyłałem",3
"wysłałabyś",3
"wyślesz",3
"wyśpij",3
"wyższych",3
"wziac",3
"wzięła",3
"wzór",3
"właściwie",3
"włosów",3
"x2",3
"xi",3
"y2",3
"zabawę",3
"zabije",3
"zabrał",3
"zachód",3
"zaczynamy",3
"zaczął",3
"zadan",3
"zadaniu",3
"zadna",3
"zajebiscie",3
"zajebiście",3
"zajmę",3
"zajęty",3
"zalando",3
"zamawiać",3
"zamykam",3
"zamówić",3
"zapisać",3
"zapisałem",3
"zapomniał",3
"zaproszona",3
"zaproszony",3
"zapłacić",3
"zasnę",3
"zastanów",3
"założyć",3
"załóżmy",3
"zdaje",3
"zdali",3
"zdrofit",3
"zdrowie",3
"zebym",3
"zera",3
"zero",3
"zgadnij",3
"zgaduje",3
"zgubilem",3
"zgłosić",3
"zje",3
"zjedz",3
"zjem",3
"zjemy",3
"zmieniać",3
"znajdz",3
"znajdzie",3
"znak",3
"zniżki",3
"zobacze",3
"zobaczysz",3
"zoo",3
"zosi",3
"zowis",3
"zrobiliśmy",3
"zrobimy",3
"zrobisz",3
"zwierzem",3
"zębów",3
"złą",3
"złączyć",3
"łaskawie",3
"łatwe",3
"łatwiej",3
"łóżka",3
"śliczne",3
"śmierć",3
"śniegiem",3
"średnie",3
"źródła",3
"żabce",3
"żywy",3
"żółtych",3
"0.0",2
"0.7",2
"0000",2
"01180696_pw_edu_pl",2
"1.01",2
"10.00",2
"1000",2
"10000",2
"100000",2
"105",2
"10zl",2
"11.5",2
"1140",2
"12.01",2
"130",2
"16.30",2
"1739123175261167667",2
"1789",2
"2,3",2
"2.01",2
"2.5h",2
"2004",2
"210",2
"2137",2
"23.04",2
"24h",2
"250",2
"2b",2
"2f",2
"2k",2
"300zl",2
"30min",2
"30zl",2
"3402",2
"35",2
"3600zl",2
"37",2
"3km",2
"3s",2
"4,5",2
"412f2f",2
"420",2
"43",2
"4ac4",2
"4d22",2
"500zl",2
"50zl",2
"57",2
"58",2
"6,5",2
"664429",2
"69",2
"7765",2
"7min",2
"8805",2
"8h",2
"academia",2
"achh",2
"achhhh",2
"addpoints",2
"adios",2
"admin",2
"adres",2
"adventure",2
"afterze",2
"ahaaa",2
"ai",2
"ajajajaj",2
"akademiku",2
"aktor",2
"algebrze2",2
"alkohol",2
"alkomat",2
"am",2
"amet",2
"anal",2
"analizka",2
"andaluzja",2
"andaluzji",2
"angielskie",2
"angielskim",2
"animacji",2
"animatedline",2
"animowane",2
"ankietowe",2
"annoying",2
"antkowi",2
"antypoślizgowe",2
"any",2
"anyways",2
"aparat",2
"aperol",2
"aplikacje",2
"aplikacji",2
"area",2
"arkadii",2
"asap",2
"aspirynę",2
"audio",2
"australijski",2
"austrii",2
"auto",2
"autobusu",2
"automat",2
"automaty",2
"autostrada",2
"autostradzie",2
"ave",2
"awaria",2
"awwww",2
"b248",2
"baczność",2
"badania",2
"badoo",2
"bajki",2
"bajlando",2
"balbina",2
"banie",2
"baron",2
"barszcz",2
"bartka",2
"barze",2
"basenie",2
"bawi",2
"bawię",2
"bał",2
"bebc7033",2
"bed",2
"before",2
"bejbi",2
"benzyna",2
"benzynę",2
"best_design_week",2
"bezpiecznie",2
"białka",2
"biało",2
"biały",2
"białym",2
"białą",2
"bibliotece",2
"biedaczek",2
"biednych",2
"biedronce",2
"biedry",2
"bieżąco",2
"black",2
"ble",2
"bloki",2
"blokow",2
"blokowa",2
"blokowy",2
"bocian",2
"bogaty",2
"boli",2
"bony",2
"boolean",2
"borucki",2
"boryckim",2
"bosze",2
"brader",2
"brakować",2
"brata",2
"bratem",2
"bratu",2
"brokułem",2
"bros",2
"brownie",2
"broń",2
"brzydka",2
"brzydkich",2
"brzydkie",2
"brązowy",2
"budapesztu",2
"buja",2
"bullshit",2
"butami",2
"buty",2
"bułka",2
"bułkę",2
"byles",2
"byloby",2
"byly",2
"bóg",2
"bądź",2
"będziecie",2
"c3",2
"cala",2
"call",2
"camper",2
"catch",2
"cauchyego",2
"całki",2
"całkiem",2
"całował",2
"całości",2
"całuję",2
"cd",2
"chamsko",2
"chata",2
"chciałaby",2
"chetnych",2
"chillera",2
"chleb",2
"chodzilo",2
"chodził",2
"chodzą",2
"choinka",2
"chore",2
"choreografia",2
"choćby",2
"chtba",2
"chusteczka",2
"chwale",2
"chęć",2
"chłopakowi",2
"chłopie",2
"ciastka",2
"ciasto",2
"ciało",2
"cie",2
"ciekawości",2
"cienko",2
"ciepłe",2
"ciepłej",2
"ciepłych",2
"ciupagi",2
"ciupagę",2
"ciągu",2
"ciąży",2
"ciężej",2
"closed",2
"cmyk",2
"coffeekglog",2
"coffeeproduction",2
"colour",2
"commit",2
"conditionals",2
"continuum",2
"cooo",2
"copilota",2
"coraz",2
"count",2
"country.of.origin",2
"coz",2
"crocsach",2
"cudów",2
"cukier",2
"curacao",2
"cytat",2
"czapce",2
"czarno",2
"czarną",2
"czasowo",2
"czatu",2
"czcionka",2
"czekaliśmy",2
"czekoladka",2
"czepiała",2
"czerwone",2
"czerwono",2
"czerwony",2
"czuj",2
"czuje",2
"czuć",2
"czułem",2
"czyj",2
"czyjeś",2
"czysta",2
"czystą",2
"czytam",2
"czytanie",2
"członkiem",2
"człowiekiem",2
"d6c6b4",2
"d7bf62b375f3",2
"dachu",2
"dajesz",2
"dają",2
"dal",2
"dala",2
"dalewski",2
"dania",2
"danonkach",2
"darmowego",2
"daszczuka",2
"dawna",2
"day",2
"deal",2
"debil",2
"debilem",2
"decathlon",2
"decathlon.pl",2
"decyzje",2
"definicja",2
"deptuch",2
"deszcz",2
"die",2
"dirty",2
"disco",2
"discovereu",2
"diva",2
"dm3",2
"dobr",2
"dobraaa",2
"dobrej",2
"dobrych",2
"dobrzeee",2
"dodaje",2
"dodalem",2
"dodać",2
"dogadasz",2
"dogadać",2
"dogadywać",2
"dojebane",2
"dojechać",2
"dojechałem",2
"dojedziesz",2
"dojść",2
"doleciany",2
"dolor",2
"dolphin",2
"dom",2
"dominice",2
"domowe",2
"done",2
"dopisac",2
"dopisuje",2
"dostanie",2
"dostała",2
"doszło",2
"dotted",2
"dotykać",2
"dowiem",2
"dowodu",2
"dowolna",2
"dołu",2
"dołączyć",2
"doświadczenia",2
"dożywotnio",2
"drawnow",2
"dresie",2
"drin",2
"drinkach",2
"drinking",2
"drive",2
"drogi",2
"drogą",2
"drozej",2
"drużynę",2
"dryn",2
"drzewie",2
"duzych",2
"dużą",2
"dworze",2
"dwukopce",2
"dyplom",2
"dysk",2
"dziada",2
"dziady",2
"dzialalo",2
"działać",2
"dzieckiem",2
"dziennie",2
"dzik",2
"dzika",2
"dzisiejsze",2
"dziwię",2
"dziwna",2
"dziękować",2
"długości",2
"dźwięki",2
"egzaminy",2
"ejjjjj",2
"ekhm",2
"ekipę",2
"ekonomia",2
"elegancko",2
"element_line",2
"element_rect",2
"elit",2
"embarassing",2
"english",2
"era",2
"error",2
"escape",2
"et",2
"etno",2
"europie",2
"ever",2
"everyone",2
"everything",2
"ewangelie",2
"excitement",2
"experience",2
"explore",2
"exploring",2
"eyeliner",2
"facebook",2
"facetime",2
"fair",2
"fale",2
"fan",2
"fashion",2
"feedback",2
"feet",2
"fetysz",2
"filmie",2
"filmik",2
"filmiku",2
"filmu",2
"filo",2
"fine",2
"firma",2
"firmy",2
"first",2
"fit",2
"fizy",2
"florencja",2
"foki",2
"folderu",2
"folderze",2
"forget",2
"formacje",2
"formie",2
"formule",2
"foton",2
"fotowoltaika",2
"frankenstein",2
"fresco",2
"friligianie",2
"frytki",2
"fujka",2
"gadaliśmy",2
"gadam",2
"gadamy",2
"gadania",2
"gadasz",2
"gadu",2
"game",2
"garażem",2
"garażu",2
"gazie",2
"gdyby",2
"gdybym",2
"gejowy",2
"geniusz",2
"gg",2
"gier",2
"giga",2
"gimigiano",2
"github",2
"githuba",2
"glupi",2
"glupie",2
"gniazda",2
"godzinach",2
"godzinami",2
"godzine",2
"gotowa",2
"gotować",2
"gościa",2
"gpt",2
"grad",2
"graf",2
"granada",2
"granica",2
"gratuluje",2
"gronek",2
"group",2
"grubego",2
"grzeje",2
"grzyb",2
"grzybki",2
"grzybowa",2
"grzybową",2
"guide",2
"gusta",2
"guzik",2
"guziki",2
"gwarantuje",2
"gwiazdy",2
"głosowanie",2
"głowa",2
"głową",2
"główce",2
"głównym",2
"ha",2
"hahaha",2
"happy",2
"harry",2
"hejjka",2
"herbata",2
"herbatę",2
"hex",2
"high",2
"historia",2
"hjust",2
"home",2
"homo",2
"honey",2
"honorowe",2
"hotelu",2
"house",2
"hołownia",2
"humoru",2
"hungover",2
"idealne",2
"ilość",2
"imagine",2
"imie",2
"imienia",2
"imprez",2
"impreze",2
"imprezie",2
"inf",2
"informatyki",2
"inicjatywy",2
"innymi",2
"inonesia",2
"instagram.com",2
"instrukcje",2
"int2str",2
"interesting",2
"interesuje",2
"introduction",2
"inwersję",2
"ipsum",2
"ironia",2
"itchy",2
"its",2
"ive",2
"iwaniukiem",2
"iwo",2
"jacob",2
"jade",2
"jajka",2
"jakichs",2
"jakkolwiek",2
"jakosc",2
"jankiem",2
"jaskini",2
"jaskinie",2
"jasno",2
"javą",2
"jebane",2
"jebanego",2
"jechalem",2
"jednoczesnie",2
"jedynym",2
"jedzonka",2
"jedzą",2
"jedź",2
"jejj",2
"jesieniara",2
"jestb",2
"jesus",2
"jezyki",2
"jeździ",2
"jeżdżę",2
"jeżyk",2
"joga",2
"join",2
"journey",2
"json",2
"julka",2
"julki",2
"jupiii",2
"językach",2
"kairu",2
"kalendarz",2
"kamieni",2
"kanapka",2
"kanapy",2
"karmić",2
"karo",2
"kartki",2
"kartkówce",2
"kartkówki",2
"karty",2
"kartę",2
"kasia",2
"kategorii",2
"kawał",2
"kawałek",2
"kawiarnia",2
"kawie",2
"kazdej",2
"każdą",2
"każe",2
"keine",2
"key",2
"kierunek",2
"kierunku",2
"kij",2
"kijkach",2
"kill",2
"kimchi",2
"kimś",2
"kingstona",2
"kiss",2
"klapa",2
"klasę",2
"klatce",2
"klatka",2
"kleją",2
"klikałem",2
"kliknij",2
"klimacik",2
"km",2
"known",2
"kobieta",2
"kocham",2
"kochani",2
"kociolek",2
"kogos",2
"kokosowa",2
"kokosy",2
"kolby",2
"kolei",2
"kolej",2
"koleje",2
"kolejnego",2
"kolejności",2
"kolezanki",2
"kolorach",2
"kolory",2
"kolosie",2
"kolumny",2
"komentarzu",2
"kompletnie",2
"komputera",2
"konca",2
"konczy",2
"konfederatą",2
"konflikty",2
"konia",2
"konstruktorem",2
"konsultacjach",2
"konsultacje",2
"kontakt",2
"kontekście",2
"kontrola",2
"kontroli",2
"korek",2
"korepetycje",2
"korepetycji",2
"kornela",2
"kosmos",2
"kosztują",2
"kota",2
"kotek",2
"kotowski",2
"kozaka",2
"kończymy",2
"kończył",2
"kropek",2
"kryterium",2
"krzaki",2
"krzysiek",2
"krzywa",2
"krzywo",2
"krzyż",2
"krzyżem",2
"królowa",2
"krótki",2
"krótko",2
"krótsze",2
"kręgle",2
"krępuj",2
"kręć",2
"ksiezniczek",2
"ktora",2
"ktory",2
"ktorych",2
"któregoś",2
"któryś",2
"którzy",2
"którą",2
"kuba",2
"kubek",2
"kuchnię",2
"kukurydzą",2
"kultury",2
"kupisz",2
"kupowałem",2
"kupują",2
"kurczę",2
"kuzyna",2
"kuzynka",2
"kwiatki",2
"kłócić",2
"labs",2
"ladna",2
"lads",2
"laptop",2
"las",2
"laska",2
"laską",2
"lasu",2
"latać",2
"lato",2
"lało",2
"leaflet",2
"leciałem",2
"lecture",2
"lecą",2
"legii",2
"lekko",2
"lemat",2
"lenistwo",2
"leon",2
"leona",2
"leonie",2
"leroy",2
"lesson",2
"lets",2
"leze",2
"leśny",2
"lgbt",2
"licz",2
"liczaca",2
"liczby",2
"liczbę",2
"liczysz",2
"liczyłem",2
"licząc",2
"ligula",2
"limitrate",2
"linetype",2
"linii",2
"linijki",2
"linspace",2
"lipinki",2
"lipne",2
"listopadzie",2
"listy",2
"literówka",2
"local",2
"loda",2
"lodach",2
"logarytmy",2
"login",2
"lojalność",2
"loko",2
"lonc",2
"londynu",2
"look",2
"lorem",2
"lot",2
"lota",2
"lotniska",2
"lubie",2
"lubić",2
"lubiłem",2
"lublina",2
"ludziom",2
"lumpy",2
"lutego",2
"m1",2
"machnę",2
"madry",2
"maili",2
"mailu",2
"mainie",2
"majkel",2
