"word","count"
"spałem",2
"spodni",2
"spodoba",2
"spokojnie",2
"spokój",2
"spotkania",2
"spotkanie",2
"spotkać",2
"spotkał",2
"spotkałem",2
"sprawdź",2
"sprawnie",2
"sprzedam",2
"sprzedawał",2
"sprzątać",2
"srednio",2
"stanu",2
"stanę",2
"statedelayplot",2
"staż",2
"stockx",2
"stoję",2
"stosu",2
"straszne",2
"stronie",2
"strzelałem",2
"studentem",2
"stwierdzić",2
"sumie",2
"summarise",2
"swoim",2
"swojego",2
"swoją",2
"system",2
"szczególnie",2
"szeregi",2
"szkodzi",2
"szukał",2
"szybką",2
"szymon",2
"są",2
"słabo",2
"słodkie",2
"słyszałem",2
"tabeli",2
"taco",2
"takefun",2
"takiej",2
"tamta",2
"tamtym",2
"tan",2
"taxi",2
"teams",2
"teamsach",2
"terminy",2
"test",2
"thien",2
"think",2
"tis",2
"today",2
"tomasz",2
"totalnie",2
"tracił",2
"trafić",2
"tramwaj",2
"tramwaju",2
"treningu",2
"trwają",2
"trzymamy",2
"tutaj",2
"twoja",2
"twojego",2
"tygodnia",2
"typu",2
"tą",2
"tłumaczy",2
"ubieram",2
"ubrań",2
"umiał",2
"umówiony",2
"up",2
"urodzinki",2
"usiadłem",2
"usp",2
"ustalić",2
"ustawiłeś",2
"ustny",2
"utm_campaign",2
"utm_medium",2
"utm_source",2
"uwagi",2
"używam",2
"używał",2
"używałem",2
"view",2
"wagę",2
"wakacje",2
"warto",2
"warunkiem",2
"ważne",2
"wbij",2
"wbija",2
"wbijaj",2
"wbije",2
"wciąż",2
"wcześniejszy",2
"week",2
"wejść",2
"wektor",2
"wektory",2
"wezme",2
"weźmie",2
"whatsapp",2
"when",2
"widze",2
"widziales",2
"widzimy",2
"widzisz",2
"wiecej",2
"wiedziałem",2
"wiele",2
"wielkie",2
"wielkości",2
"wiemy",2
"wierszu",2
"wieszają",2
"wina",2
"wirtualnej",2
"wisz",2
"wiv1rj5dyol5p3m2b",2
"wizje",2
"wkurwili",2
"wkurzony",2
"wody",2
"wolałbym",2
"wolisz",2
"wolnej",2
"wpaść",2
"wpisy",2
"wraca",2
"wracał",2
"wrażenia",2
"wroce",2
"wrzesień",2
"września",2
"wrzucić",2
"wrzucił",2
"wrócisz",2
"wstajemy",2
"wstaw",2
"wstawiam",2
"wstawiamy",2
"wstawić",2
"wstawił",2
"wstałes",2
"wszedłem",2
"wszystkiego",2
"wszystkim",2
"wybieram",2
"wybieramy",2
"wybory",2
"wybrałes",2
"wychodził",2
"wychodzą",2
"wydrukuje",2
"wydział",2
"wygladaja",2
"wyglądał",2
"wyglądała",2
"wyglądało",2
"wyjazdem",2
"wyjeżdzasz",2
"wyjsc",2
"wyjątkami",2
"wykres",2
"wykresy",2
"wykułem",2
"wykładniku",2
"wykłady",2
"wypije",2
"wystawili",2
"wysylales",2
"wysyłki",2
"wyszedłeś",2
"wysłali",2
"wysłał",2
"wysłała",2
"wytłumaczyć",2
"wywalało",2
"wywalczył",2
"wyznacznik",2
"wzajemnie",2
"wziąłbyś",2
"wódkę",2
"włosów",2
"włączyłem",2
"yo",2
"yuuup",2
"yyy",2
"zabieg",2
"zabieram",2
"zabsy",2
"zaczynam",2
"zadane",2
"zadań",2
"zadowolony",2
"zajaczkowskim",2
"zajecia",2
"zajeciach",2
"zajęć",2
"zakończył",2
"zakwasy",2
"zakładając",2
"zalando",2
"zalezy",2
"zamawiasz",2
"zaoczne",2
"zapisane",2
"zapisałem",2
"zapisy",2
"zapomniałem",2
"zara",2
"zasnę",2
"załóżmy",2
"zbierasz",2
"zbyt",2
"zdanie",2
"zdasz",2
"zdałes",2
"zdrowy",2
"zebrać",2
"zgadzam",2
"zielonym",2
"zime",2
"ziomek",2
"zjadł",2
"zlew",2
"zmiany",2
"zmianę",2
"zmieniać",2
"zmieniłeś",2
"znaczenia",2
"znacznik",2
"znajdziesz",2
"znajomego",2
"znamy",2
"zobacze",2
"zobaczyc",2
"zobaczysz",2
"zobaczyłem",2
"zostawię",2
"zostawił",2
"zostać",2
"został",2
"zostało",2
"zrobic",2
"zrobie",2
"zrobią",2
"zrób",2
"zupełnie",2
"zwraca",2
"zły",2
"ćwiczenia",2
"ćwiczeniach",2
"ćwiczy",2
"ćwiczyć",2
"ładowarkę",2
"łapcie",2
"łatwe",2
"łatwy",2
"łazienek",2
"łucka",2
"łukasz",2
"średnia",2
"średnie",2
"średnio",2
"świecie",2
"żart",2
"żebyś",2
"życzenia",2
"0,5",1
"0.2",1
"0.5",1
"0000",1
"01183728_pw_edu_pl",1
"02.08.2024",1
"02h30",1
"05",1
"086",1
"09",1
"09ibhlno0sat",1
"0iec27ku_m8",1
"0sh",1
"1,5",1
"1,5h",1
"1000657820151u",1
"1090",1
"1092",1
"1101",1
"111",1
"112",1
"115",1
"1200",1
"1272628",1
"1300",1
"1399",1
"14.06",1
"1500",1
"1559686",1
"163",1
"16a",1
"1714972496179405225",1
"177",1
"1jqy",1
"1kyf1lvldkw",1
"1nnuotfqo44",1
"1opccjjccllywjjj1l4a",1
"1p3tdovtccrdh_fy8hnq1tkb8nfl7svst",1
"2,5",1
"2.1d",1
"2.3",1
"2003",1
"2006",1
"2007",1
"2010",1
"2021",1
"2023",1
"2024",1
"2248",1
"25",1
"250",1
"2590",1
"27.06",1
"286",1
"29ypg2l8r",1
"2h",1
"2kcb7z",1
"2n",1
"3,5",1
"3.6",1
"3.7",1
"3.8",1
"301",1
"30min",1
"320",1
"3258",1
"3605621812889591",1
"38",1
"3blue1brown",1
"4.2",1
"4.4",1
"400",1
"42,5",1
"431",1
"48",1
"490",1
"4fjazz8j",1
"4lata",1
"5,5",1
"5.6",1
"5.6c",1
"5.7e",1
"500",1
"51",1
"544960721056033",1
"558",1
"57",1
"58",1
"5952820218128781",1
"6.7",1
"66",1
"6h",1
"733452408326805",1
"74096107",1
"75kg",1
"7dbiiwfg",1
"8.13",1
"8.5",1
"800833450",1
"823174181106691",1
"85",1
"88",1
"900",1
"9pm",1
"_action",1
"_shaxocdsgqavd_bwe",1
"a1m1",1
"a7wn40x2y4dwsjxmbkamtw",1
"ab",1
"abym",1
"academy",1
"across",1
"add",1
"admina",1
"adres",1
"adrian",1
"aga",1
"agains",1
"agreed",1
"ahaa",1
"airport_mean_delays_by_category",1
"airport_mean_delays_by_category2",1
"airports_top_10_all_delays_ratio",1
"airports_top_10_arr_delays_mean",1
"airports_top_10_arr_delays_ratio",1
"airports_top_10_dep_delays_mean",1
"airports_top_10_dep_delays_ratio",1
"aisd",1
"aj1",1
"akademickiego",1
"akademik",1
"akcja",1
"aktualna",1
"aktualne",1
"aktualnej",1
"al",1
"aleksie",1
"algebre",1
"algorytmów",1
"aligator",1
"all_delays_number",1
"all_delays_ratio",1
"allegro",1
"alluvial",1
"am",1
"am2",1
"ambasadorem",1
"amelce",1
"amfar",1
"ana",1
"analizeie",1
"analizie",1
"analizowania",1
"ananas",1
"ananasowa",1
"anar",1
"anastazja",1
"aneks",1
"aneksu",1
"ang",1
"angazowałem",1
"angielsku",1
"ankiety",1
"anny",1
"antysystemowiec",1
"apki",1
"app",1
"aq",1
"arby's",1
"archidruk",1
"armiawk",1
"arr_delay_ratio",1
"arr_delay_ratio_2000",1
"arr_delayed_flights_number",1
"arr_delays_ratio",1
"artur",1
"artykulu",1
"artykuł",1
"artystów",1
"as",1
"astra",1
"at",1
"athleticz",1
"atmosfera",1
"aucie",1
"audyt",1
"auta",1
"authenticate",1
"autobusy",1
"autorów",1
"average",1
"awanse",1
"awaryjny",1
"axmdz2sasiw",1
"az",1
"babcia",1
"back",1
"bad",1
"badania",1
"bajgli",1
"bajty",1
"balkon",1
"baluje",1
"banami",1
"bankiem",1
"bar",1
"barbara",1
"barberze",1
"bardzej",1
"bare",1
"bartka",1
"barzdej",1
"basenie",1
"batch",1
"bateri",1
"bathroom",1
"bathrooms",1
"batona",1
"battle",1
"baw",1
"bawie",1
"bawilem",1
"bawisz",1
"bawię",1
"baze",1
"bała",1
"bałem",1
"bc",1
"bedze",1
"bedziesz",1
"bedzzie",1
"before",1
"bell",1
"bereal",1
"bezpieczniej",1
"bezpośrednio",1
"bezprzedziałowe",1
"bezznaczka",1
"biale",1
"białka",1
"biały",1
"bicepsy",1
"biden",1
"biedrze",1
"biedy",1
"bierz",1
"bierzecie",1
"bierzes",1
"bieżącego",1
"bike",1
"biore",1
"bitach",1
"bitu",1
"bitwy",1
"bity",1
"biuro",1
"biznes",1
"blady",1
"blat",1
"bledu",1
"blik",1
"blika",1
"blondi",1
"blondynki",1
"bluetooth",1
"boje",1
"boksie",1
"boksy",1
"bolą",1
"bon",1
"bonitki",1
"both",1
"box",1
"brakowało",1
"brali",1
"brandow",1
"brandu",1
"branży",1
"braz",1
"brazowym",1
"brało",1
"brdg2",1
"breshki",1
"bronią",1
"brooksem",1
"brudno",1
"bruku",1
"bruno",1
"brzdąc",1
"brzmi",1
"brzydka",1
"brązowe",1
"bs",1
"bt",1
"btw",1
"budget",1
"budować",1
"budowlane",1
"budująca",1
"budynki",1
"budzik",1
"budzisk",1
"budzić",1
"budzę",1
"bulgary",1
"bulić",1
"bulwary",1
"burger",1
"burito",1
"butach",1
"butami",1
"butler",1
"butów",1
"buzz",1
"bw",1
"bybylo",1
"bylem",1
"bylismy",1
"bylo",1
"bys",1
"bystro",1
"byty",1
"byłaś",1
"byłoby",1
"będa",1
"będziemy",1
"będąc",1
"bład",1
"błędu",1
"błędzie",1
"c1",1
"callback",1
"callout",1
"callouta",1
"canva",1
"canvie",1
"capke",1
"cardio",1
"cards",1
"cargo",1
"carhartt",1
"castoramy",1
"całego",1
"całke",1
"całym",1
"cd",1
"cdyd_kod",1
"cebula",1
"cel",1
"celach",1
"celan",1
"cenke",1
"centrum",1
"charakterystyczne",1
"chart",1
"chaty",1
"chca",1
"chciałbyś",1
"chciałeś",1
"chcieliśmy",1
"checsz",1
"cheeseburgera",1
"chinola",1
"chipsami",1
"chińczyk",1
"chińczyka",1
"chińska",1
"chińskiej",1
"chleb",1
"chlebowie",1
"chlopacy",1
"chlopakom",1
"chlopakow",1
"chmur",1
"chmurka",1
"chociaz",1
"chodniku",1
"chodzie",1
"chodzimy",1
"chodzisz",1
"chodziłem",1
"chodzę",1
"choroba",1
"chory",1
"chujowej",1
"chujowy",1
"churchill",1
"chwalisz",1
"chwila",1
"chętniej",1
"chętny",1
"chłop",1
"chłopakami",1
"chłopie",1
"ciagu",1
"ciara",1
"ciasno",1
"ciekawi",1
"ciekawiej",1
"ciekawostkę",1
"ciekawości",1
"ciekawsze",1
"ciekawych",1
"ciemne",1
"ciemno",1
"cienko",1
"ciepło",1
"ciezko",1
"ciula",1
"ciągnie",1
"cięcie",1
"ciężki",1
"cięższe",1
"cjwkcajwq",1
"cke",1
"clasha",1
"cleans",1
"click",1
"clout",1
"coctail",1
"colnames",1
"colony",1
"color",1
"comma",1
"conajmniej",1
"continue",1
"converse",1
"copyright",1
"cordillera",1
"counts",1
"courage",1
"cpc",1
"create",1
"criss",1
"cros",1
"crunchy",1
"csv",1
"cu",1
"cukierni",1
"custom",1
"cuta",1
"cwicze",1
"cwiczenia",1
"cwiczeniach",1
"cyfrowych",1
"cygaro",1
"cynamon",1
"cywilizacji",1
"czaja",1
"czarno",1
"czegokolwiek",1
"czek",1
"czekaj",1
"czekają",1
"czekał",1
"czekałeś",1
"czemu",1
"czerwony",1
"cziker",1
"czl9owgqynpl",1
"czm",1
"czterech",1
"czujemy",1
"czujesz",1
"czukac",1
"czuł",1
"czułem",1
"czwartki",1
"czyja",1
"czyje",1
"czymś",1
"czytania",1
"czytanie",1
"czytać",1
"czytał",1
"czytelne",1
"czytelników",1
"czyściłem",1
"części",1
"człowiek",1
"d1",1
"d5.2",1
"dac",1
"dacie",1
"dadzą",1
"dairy",1
"daja",1
"dajecie",1
"dalem",1
"dalsze",1
"damskich",1
"damy",1
"danie",1
"darmo",1
"daszkiem",1
"daszynskiego",1
"data.tabele",1
"datasets",1
"dawajcie",1
"dawaniu",1
"dawała",1
"dałbym",1
"de",1
"dealu",1
"debatę",1
"debil",1
"debiutujących",1
"decydowała",1
"decydujemy",1
"definicje",1
"delay",1
"denerwuje",1
"dep_delay_ratio",1
"dep_delay_ratio_2000",1
"dep_delayed_flights_number",1
"dep_delays_ratio",1
"dermatologa",1
"design",1
"designshare",1
"dhl",1
"diagonalna",1
"dianą",1
"discord.gg",1
"discordzie",1
"discovered",1
"disiaj",1
"dla_stud",1
"dnia",1
"dobiliśmy",1
"dobrej",1
"dobrym",1
"docelowo",1
"dochodzą",1
"doda",1
"dodaj",1
"dodaje",1
"dodali",1
"dodasz",1
"dodatkowy",1
"dodawalismy",1
"dogadaliśmy",1
"dogadać",1
"dogaduje",1
"dogadujesz",1
"dojazdy",1
"dojdzie",1
"dojebane",1
"dojechac",1
"dokladine",1
"dokończyliśmy",1
"dokończyć",1
"dokumentów",1
"dolaczyc",1
"dolna",1
"domela",1
"domenowe",1
"dominiki",1
"dominikiem",1
"dominujemy",1
"domofonem",1
"domowke",1
"domyślać",1
"domyśliłem",1
"don",1
"done",1
"dont",1
"dopełnienie",1
"dopisali",1
"dopisania",1
"dopisać",1
"dopisuje",1
"dopisz",1
"dopiszemy",1
"doprosić",1
"dopuszczacie",1
"dopytać",1
"dopłacenie",1
"dorzuć",1
"dostajecie",1
"dostajesz",1
"dostales",1
"dostaliśmy",1
"dostep",1
"dostosuje",1
"dostęp",1
"doszedlem",1
"dotacje",1
"dotknął",1
"dotyczące",1
"dotąd",1
"doubts",1
"dowiem",1
"dowiemy",1
"down",1
"dowolnych",1
"doładowala",1
"dołącz",1
"drainer",1
"drawl",1
"drażni",1
"dredy",1
"drodze",1
"drogie",1
"drożej",1
"drugiej",1
"druk24",1
"drukarkę",1
"drukarni",1
"druki",1
"drukowales",1
"drukowałem",1
"druzdr3acfg",1
"drużynę",1
"dualną",1
"duo",1
"dust",1
"duszyczki",1
"duze",1
"duży",1
"dwoma",1
"dworca",1
"dygam",1
"dyskusja",1
"dystrybuanty",1
"dyszki",1
"dział",1
"działają",1
"działania",1
"działać",1
"działało",1
"działki",1
"dzieciństwa",1
"dzieją",1
"dziekanka",1
"dziekuje",1
"dzieli",1
"dzien",1
"dzienne",1
"dziennie",1
"dziennych",1
"dziewczyn",1
"dziewczyna",1
"dziewczynami",1
"dziewczyne",1
"dzis",1
"dzisiejszego",1
"dziwactwa",1
"dziwny",1
"dzwon",1
"dzwoni",1
"dzwonie",1
"dzwoniła",1
"dzwońcie",1
"dąbrowa",1
"dłuższu",1
"dłuższy",1
"eaiaiqobchmixnf3ptif_wivzaciax1qlqjteaqybsabegiddpd_bwe",1
"edit",1
"edytuj",1
"egzaminy",1
"ejo",1
"ekonomiczno",1
"ekonomiczny",1
"ekonomicznym",1
"ekonomii",1
"elastan",1
"elastanu",1
"eleaening",1
"elegancko",1
"elektryczną",1
"element_rect",1
"elementy",1
"elitm",1
"elitmie",1
"en",1
"energola",1
"energole",1
"enplanments",1
"epsilonow",1
"epsilony",1
"eqqpgrvjhttdhxllcgcakzwbrrdaqecjdbdjwqvkhflckw",1
"eskalowało",1
"espresso",1
"estetyczna",1
"etapów",1
"eulerem",1
"europie",1
"ewakuować",1
"ewentualna",1
"ewentualnie",1
"facebooka",1
"facetime",1
"failed",1
"failure",1
"fair",1
"fajnych",1
"fakty",1
"fantazja",1
"farta",1
"fat",1
"fatal",1
"fatimy",1
"fałszem",1
"fbw",1
"fejkowymi",1
"felicia",1
"fight",1
"figurę",1
"fill",1
"filmiku",1
"filmików",1
"filozofii",1
"final",1
"finanse",1
"firmy",1
"fitpic",1
"fituja",1
"fizyka",1
"fizykę",1
"flaga",1
"flash",1
"flights_number",1
"floor",1
"flote",1
"flp",1
"fo",1
"force",1
"ford",1
"forem",1
"formacie",1
"formy",1
"fortnite",1
"forum",1
"fota",1
"fra:j44vk",1
"frajerskiej",1
"franklin",1
"frykasy",1
"frytasy",1
"frytki",1
"fula",1
"function.apply",1
"functionalinterface",1
"funkcjaliniowa",1
"funkcje",1
"funkcji",1
"funkcyjne",1
"funkcyjny",1
"fura",1
"furka",1
"g_f5b30aa2",1
"g_st",1
"gada",1
"gadaj",1
"gadal",1
"gadamy",1
"gadanie",1
"gadał",1
"gadała",1
"gadałeś",1
"gadały",1
"game",1
"gapę",1
"garnitur",1
"garnka",1
"gathers",1
"gatka",1
"gctoe7gayx4",1
"gdansk",1
"gdanska",1
"gdańska",1
"gdańskim",1
"gdybyśmy",1
"ge",1
"generował",1
"ggplot",1
"gibie",1
"gicior",1
"gilotyny",1
"gimnastyka",1
"ginie",1
"girls",1
"github.com",1
"gmachu",1
"gmburcwbus4v7sf",1
"godz",1
"godzinach",1
"gola",1
"gold1",1
"golfa",1
"gombrowicza",1
"googlowalem",1
"gorsza",1
"gorszego",1
"gorąco",1
"goscia",1
"gotówkę",1
"gowno",1
"gołębie",1
"gości",1
"goście",1
"gościem",1
"gra",1
"gracz",1
"graf",1
"grafik",1
"grailpoin",1
"grasz",1
"gratki",1
"gratuluje",1
"gravitus",1
"gravitusa",1
"green4",1
"grochowski",1
"grup",1
"grupa",1
"grupe",1
"grupkach",1
"grupowal",1
"grupowo",1
"grupyprzedmiotu",1
"grzywki",1
"grzywkę",1
"grzywnę",1
"guess",1
"guilty",1
"guza",1
"gwarantuje",1
"gym",1
"góry",1
"górze",1
"górę",1
"gęsta",1
"gładko",1
"głos",1
"głosowania",1
"głowo",1
"głośna",1
"głośnik",1
"głośniku",1
"głupi",1
"głupie",1
"głupio",1
"głupoty",1
"główne",1
"głównie",1
"główny",1
"głównym",1
"głębokim",1
"hala",1
"hali",1
"hard",1
"harmonogram",1
"haslo",1
"hasła",1
"hasło",1
"he",1
"hebe",1
"hercules.mini.pw.edu.pl",1
"hermita",1
"high",1
"higienie",1
"historia",1
"hiszpan",1
"hiszpanii",1
"hiszpanka",1
"hiszpański",1
"hiszpańsku",1
"holandii",1
"hoodie",1
"hr",1
"href",1
"huba",1
"huberta",1
"hustling",1
"idea",1
"idealna",1
"identycznie",1
"idk",1
"if",1
"ifm",1
"ignite",1
"ignorowanie",1
"igor.rudolf",1
"ileś",1
"ilona",1
"ilu",1
"imie",1
"imienia",1
"imię",1
"implemetuje",1
"include",1
"indeksem",1
"indeksowanie",1
"indukcję",1
"infa",1
"inferior",1
"informacja",1
"informatycznym",1
"informuje",1
"inna",1
"innej",1
"innym",1
"inpost",1
"inspekcja",1
"inspirować",1
"insta",1
"inteligentnie",1
"intelij",1
"interaktywna",1
"interesuje",1
"interpretowane",1
"intuicja",1
"invite",1
"inwestycje",1
"inzyniera",1
"inżynieria",1
"iphona",1
"iron",1
"isana",1
"istn",1
"it's",1
"itd",1
"item",1
"itp",1
"iv",1
"ivana",1
"iwar0vfzjrrkacxubdq_g6c5pqq30co2rcupkngqwygb2onlbjvfvfbjp6sxw",1
"iwar2iwtjblf6alxci7maegjrnux63s0kejdnb2ceqsqrnkor00wqachrxa7i",1
"iwona",1
"j",1
"jabłkowe",1
"jacyś",1
"jadalna",1
"jadzi",1
"jadł",1
"jagiela",1
"jagielem",1
"jajka",1
"jakas",1
"jakbys",1
"jakbyśmy",1
"jakichs",1
"jakiego",1
"jakiegos",1
"jakiesz",1
"jakimiś",1
"jakims",1
"jakisc",1
"jakob",1
"jaką",1
"japopularniejszy",1
"jaram",1
"jasna",1
"jasny",1
"jason",1
"java_lab14",1
"javafx",1
"javie",1
"jawny",1
"jazda",1
"jeansy",1
"jebac",1
"jebane",1
"jechaliśmy",1
"jechał",1
"jechałem",1
"jedliśmy",1
"jednakże",1
"jedne",1
"jednej",1
"jednorazowy",1
"jednostajna",1
"jedyna",1
"jedynki",1
"jedz",1
"jedzenie",1
"jem",1
"jes",1
"jescze",1
"jesień",1
"jesz",1
"jet",1
"jeziorko",1
"jezyk",1
"jezykach",1
"jeździ",1
"jeździły",1
"johns",1
"jordan",1
"jozeiakowi",1
"joziaka",1
"jozwiakiem",1
"judo",1
"julia",1
"jupyternotebook",1
"jutra",1
"ją",1
"językach",1
"językami",1
"k6",1
"ka",1
"kac",1
"kalkulator",1
"kamer",1
"kamieniem",1
"kamilem",1
"kampus",1
"kampusie",1
"kampusu",1
"kanale",1
"kanara",1
"kandydował",1
"kanies",1
"kapron",1
"kaptury",1
"karier",1
"karo",1
"karpia",1
"karpińskiej",1
"kartezjański",1
"kartkach",1
"kartkówka",1
"kartkówki",1
"kartkówkę",1
"karty",1
"kasa",1
"kasie",1
"kasy",1
"kati",1
"katia",1
"kaucja",1
"kaufa",1
"kawe",1
"kawie",1
"kazali",1
"każdego",1
"każdych",1
"każdym",1
"kcal",1
"kentucky",1
"kfd",1
"khan",1
"khushishahh",1
"kiblu",1
"kickbokserem",1
"kickboxingu",1
"kids",1
"kierowcami",1
"kierunki",1
"kierunkiem",1
"kierunkowy",1
"kieszenie",1
"kijana",1
"kikola",1
"kilkoma",1
"kimjedziemy",1
"kimś",1
"king",1
"kinga",1
"klapki",1
"klata",1
"klatki",1
"kleje",1
"klientem",1
"klientkami",1
"klientów",1
"klimat",1
"klon",1
"km",1
"knajpa",1
"kodem",1
"kodował",1
"kodu",1
"kodzie",1
"kodzik",1
"kogo",1
"kojarzy",1
"kojarzysz",1
"kojarzę",1
"kole",1
"kolege",1
"kolei",1
"kolej",1
"kolejka",1
"kolejne",1
"kolejnego",1
"kolejnej",1
"kolejnosc",1
"kolejny",1
"kolekcja",1
"kolekcje",1
"kolezanka",1
"koleżanka",1
"kolidowało",1
"kolidują",1
"kolki",1
"kolkę",1
"kolonia",1
"kolorami",1
"koloroje",1
"kolorowania",1
"koloru",1
"kolorujemy",1
"kolory",1
"kolosem",1
"kolosów",1
"kombinować",1
"komentarze",1
"komeratory",1
"kompa",1
"komplement",1
"kompletnie",1
"komplikacji",1
"komponuje",1
"komputerek",1
"komunikacja",1
"komur",1
"komurkanma",1
"komurkę",1
"komórki",1
"koncercie",1
"koncert",1
"koncowy",1
"koncze",1
"konduktorem",1
"konfie",1
"konkretna",1
"konkretne",1
"konkretnego",1
"konkretnej",1
"konkretnym",1
"konkretów",1
"konsultacjach",1
"konsultacji",1
"kontaktach",1
"kontaktu",1
"kontekście",1
"kontroler.php",1
"konwencje",1
"konwersacje",1
"kopie",1
"korepetycjach",1
"korków",1
"kornela",1
"korwina",1
"korwinem",1
"korzysta",1
"korzyść",1
"kosy",1
"koszula",1
"koszulek",1
"koszulka",1
"koszulkę",1
"koszyk",1
"koszyki",1
"koszykowej",1
"kotleta",1
"koło",1
"kończy",1
"kreatynę",1
"kredyt",1
"kroku",1
"kropelka",1
"krp",1
"krunker.io",1
"krunkerio",1
"kryteria",1
"krzysiek",1
"krzysiu",1
"krzysztof",1
"krótkie",1
"krótsza",1
"krótszy",1
"kręgle",1
"książki",1
"książkę",1
"kształt",1
"ktorego",1
"ktorejs",1
"ktorych",1
"ktorym",1
"których",1
"którym",1
"kuby",1
"kubą",1
"kuczynska",1
"kultura",1
"kupiles",1
"kupis",1
"kupowali",1
"kupowałeś",1
"kupujemy",1
"kurczaczek",1
"kurczak",1
"kurteczka",1
"kurteczki",1
"kurtka",1
"kurtki",1
"kuzyna",1
"kuzynem",1
"kwietnia",1
"kwoty",1
"l",1
"label",1
"labów",1
"lata",1
"latacie",1
"latają",1
"latała",1
"latałem",1
"lc",1
"learningu",1
"leciec",1
"legend.background",1
"legend.key.size",1
"legend.position",1
"legit",1
"legitki",1
"lekarskie",1
"lekarz",1
"lekka",1
"lekki",1
"leonie",1
"lepsi",1
"lepszych",1
"lets",1
"lewka",1
"leżała",1
"leżały",1
"leżę",1
"libię",1
"liceum",1
"liczba",1
"liczbie",1
"liczbowy",1
"liczby",1
"liczbą",1
"liczbę",1
"liczenia",1
"liczycie",1
"liczyli",1
"liczymy",1
"liczyć",1
"liczyłem",1
"licząc",1
"lidlu",1
"light",1
"lightpink2",1
"limes",1
"limit",1
"link",1
"link.clashroyale.com",1
"link2",1
"lipca",1
"lipcu",1
"lipnem",1
"lista",1
"literatura",1
"literaturę",1
"literówka",1
"lizbonskiej",1
"ln",1
"lnx",1
"loczkach",1
"lodowce",1
"loga",1
"login",1
"logistycznie",1
"logo",1
"logowaniem",1
"lokalizacji",1
"lonc",1
"losowa",1
"losowych",1
"losowym",1
"loze",1
"lu",1
"lubi",1
"lubią",1
"lumpsociety",1
"lustra",1
"lutego",1
"luzaku",1
"luźne",1
"luźniejsze",1
"lv",1
"lędźwia",1
"m3",1
"maca",1
"macbook",1
"macieja",1
"madero",1
"magisterskie",1
"mailem",1
"maj",1
"majacy",1
"majster",1
"majówkę",1
"mak",1
"make",1
"makrosach",1
"maksymalna",1
"maksów",1
"mapce",1
"mapkach",1
"maps.app.goo.gl",1
"mapsach",1
"maraton",1
"marcela",1
"marcon",1
"marihuaną",1
"marki",1
"martesa",1
"marty",1
"martyny",1
"mary",1
"masakra",1
"maschine",1
"mase",1
"maskować",1
"maszynka",1
"maszynką",1
"matematycznej",1
"matematyki",1
"matematykę",1
"mateuszem",1
"mathematice",1
"mati",1
"matka",1
"matlaba",1
"matlabem",1
"matlabie",1
"matmie",1
"maturalnej",1
"maturalnych",1
"maturę",1
"max",1
"maxpredkosc",1
"maybe",1
"mayo",1
"małe",1
"mały",1
"małą",1
"mbanku",1
"mbape",1
"mcdonalds",1
"mean",1
"mecze",1
"meczy",1
"media",1
"medyczne",1
"meet",1
"melanż",1
"melduje",1
"menadżera",1
"menelaos",1
"mentzen",1
"menu",1
"merge",1
"messiego",1
"metod",1
"metody",1
"mi2",1
"mial",1
"miarę",1
"miast",1
"miałas",1
"miałbym",1
"miały",1
"michu",1
"mie",1
"miejscu",1
"miejska",1
"mieliście",1
"mielonego",1
"miesa",1
"miesiac",1
"miesiącach",1
"miesiącu",1
"miesto",1
"mieszkając",1
"mieszkamy",1
"mieszkancow",1
"mieszkanka",1
"mieszkanko",1
"mieszkał",1
"mikiego",1
"mikolaja",1
"mikołajem",1
"milic",1
"mina",1
"minie",1
"minutes",1
"minęło",1
"miro",1
"missclick",1
"mist",1
"misz",1
"międzynarodowej",1
"miło",1
"mlekiem",1
"mmm",1
"mmozliwe",1
"mniad23z",1
"mniejsza",1
"mniejsze",1
"mniejszym",1
"mnogości",1
"mnóstwo",1
"mną",1
"mocha",1
"mocna",1
"mocne",1
"model",1
"modułowy",1
"mogl",1
"mogł",1
"mogłabyś",1
"mogłem",1
"mogłeś",1
"mogło",1
"mogły",1
"moich",1
"moj",1
"mokotowskie",1
"mona",1
"montaż",1
"moralny",1
"mostem",1
"motywow",1
"mowilismy",1
"mowy",1
"moża",1
"możliwew",1
"możliwość",1
"ms",1
"much",1
"muleta",1
"multipleksery",1
"mural",1
"musicie",1
"musieli",1
"musse",1
"must",1
"musza",1
"muzeum",1
"my.sharepoint.com",1
"mycie",1
"myje",1
"mylić",1
"myslalem",1
"mysli",1
"myslicie",1
"myslisz",1
"myślał",1
"myślałaś",1
"myślało",1
"myśle",1
"myśleli",1
"myśleliście",1
"myśleliśmy",1
"myślicie",1
"mógłby",1
"mówicie",1
"mówiliśmy",1
"mówimy",1
"mówią",1
"mądra",1
"męczyłem",1
"męski",1
"młodo",1
"młodsza",1
"młodszej",1
"młody",1
"n_g",1
"nabrac",1
"nachylenie",1
"naciskiem",1
"naciągali",1
"nacomi",1
"nadać",1
"nadbudowany",1
"nadchodzącym",1
"nadia",1
"nadpisujesz",1
"nadpęknięty",1
"nadruki",1
"nadzieje",1
"nagrania",1
"nagrał",1
"nah",1
"nahhh",1
"najbardzej",1
"najbliższym",1
"najchętniej",1
"najciekawsze",1
"najczęstsze",1
"najebana",1
"najemca",1
"najfajniejsze",1
"najgorsze",1
"najlepsza",1
